collection,max_timestamp,subCommodityCode,subCommodityName,database_name,variations,object_id,changeStreamEvent
subcommodity_dqa_changestream,2024-11-22 17:13:24 UTC,60213,ORANGES NAVELS ALL ORGANIC,PROD_SB,"[{'variationType': 'Origin', 'variationName': 'CALIFORNIA', 'dqaHelperChecked': False, 'secondaryDqaHelperChecked': False, 'displayFlag': False}]",subcommodity_dqa_671a80248d26a628ef13f92f_1732295604,"{'operationType': 'replace', 'timestamp': Timestamp(1732295604, 3), 'readableTimestamp': '2024-11-22 17:13:24 UTC', 'documentKey': {'_id': ObjectId('671a80248d26a628ef13f92f')}, 'clientInfo': {}, 'updateDescription': {}}"
subcommodity_dqa_changestream,2024-12-04 15:35:44 UTC,63901,PARFAIT CUPS INSTORE,PROD_SB,,subcommodity_dqa_671a80248d26a628ef13f6e1_1733326544,"{'operationType': 'delete', 'timestamp': Timestamp(1733326544, 8), 'readableTimestamp': '2024-12-04 15:35:44 UTC', 'documentKey': {'_id': ObjectId('671a80248d26a628ef13f6e1')}, 'clientInfo': {}, 'updateDescription': {}}"
subcommodity_dqa_changestream,2024-11-25 21:09:07 UTC,98155,POTATOES WHITE (BULK & BAG),PROD_SB,"[{'variationType': 'Package Size', 'variationName': '5 lb Bag', 'dqaHelperChecked': False, 'secondaryDqaHelperChecked': False, 'displayFlag': False}]",subcommodity_dqa_671a80248d26a628ef13f964_1732568947,"{'operationType': 'replace', 'timestamp': Timestamp(1732568947, 3), 'readableTimestamp': '2024-11-25 21:09:07 UTC', 'documentKey': {'_id': ObjectId('671a80248d26a628ef13f964')}, 'clientInfo': {}, 'updateDescription': {}}"
subcommodity_dqa_changestream,2024-12-04 15:36:22 UTC,98189,MELONS INSTORE CUT,PROD_SB,,subcommodity_dqa_671a80248d26a628ef13f6e5_1733326582,"{'operationType': 'delete', 'timestamp': Timestamp(1733326582, 1), 'readableTimestamp': '2024-12-04 15:36:22 UTC', 'documentKey': {'_id': ObjectId('671a80248d26a628ef13f6e5')}, 'clientInfo': {}, 'updateDescription': {}}"
subcommodity_dqa_changestream,2024-12-10 21:12:59 UTC,60016,APPLES COSMIC CRISP,PROD_SB,"[{'variationType': 'Package Size', 'variationName': 'Bulk', 'dqaHelperChecked': False, 'secondaryDqaHelperChecked': False, 'displayFlag': False}]",subcommodity_dqa_671a80248d26a628ef13f770_1733865179,"{'operationType': 'replace', 'timestamp': Timestamp(1733865179, 23), 'readableTimestamp': '2024-12-10 21:12:59 UTC', 'documentKey': {'_id': ObjectId('671a80248d26a628ef13f770')}, 'clientInfo': {}, 'updateDescription': {}}"
subcommodity_dqa_changestream,2024-11-25 21:09:07 UTC,98155,POTATOES WHITE (BULK & BAG),PROD_SB,"[{'variationType': 'Package Size', 'variationName': 'Other', 'dqaHelperChecked': False, 'secondaryDqaHelperChecked': False, 'displayFlag': False}]",subcommodity_dqa_671a80248d26a628ef13f960_1732568947,"{'operationType': 'replace', 'timestamp': Timestamp(1732568947, 2), 'readableTimestamp': '2024-11-25 21:09:07 UTC', 'documentKey': {'_id': ObjectId('671a80248d26a628ef13f960')}, 'clientInfo': {}, 'updateDescription': {}}"
subcommodity_dqa_changestream,2024-12-11 12:10:19 UTC,98035,STRAWBERRIES,PROD_SB,"[{'variationType': 'Package Size', 'variationName': '1 lb Clamshell', 'dqaHelperChecked': False, 'secondaryDqaHelperChecked': False, 'displayFlag': False}]",subcommodity_dqa_671a80248d26a628ef13f91c_1733919019,"{'operationType': 'replace', 'timestamp': Timestamp(1733919019, 4), 'readableTimestamp': '2024-12-11 12:10:19 UTC', 'documentKey': {'_id': ObjectId('671a80248d26a628ef13f91c')}, 'clientInfo': {}, 'updateDescription': {}}"
subcommodity_dqa_changestream,2024-11-25 20:15:07 UTC,63206,POTATOES SWEET ORGANIC,PROD_SB,"[{'variationType': 'Package Size', 'variationName': 'Other', 'dqaHelperChecked': False, 'secondaryDqaHelperChecked': False, 'displayFlag': False}]",subcommodity_dqa_671a80248d26a628ef13f736_1732565707,"{'operationType': 'replace', 'timestamp': Timestamp(1732565707, 10), 'readableTimestamp': '2024-11-25 20:15:07 UTC', 'documentKey': {'_id': ObjectId('671a80248d26a628ef13f736')}, 'clientInfo': {}, 'updateDescription': {}}"
subcommodity_dqa_changestream,2024-11-25 21:13:16 UTC,98451,POTATOES GOURMET,PROD_SB,"[{'variationType': 'Varietal', 'variationName': 'Microwave', 'dqaHelperChecked': False, 'secondaryDqaHelperChecked': False, 'displayFlag': False}]",subcommodity_dqa_671a80248d26a628ef13f83f_1732569196,"{'operationType': 'replace', 'timestamp': Timestamp(1732569196, 762), 'readableTimestamp': '2024-11-25 21:13:16 UTC', 'documentKey': {'_id': ObjectId('671a80248d26a628ef13f83f')}, 'clientInfo': {}, 'updateDescription': {}}"
subcommodity_dqa_changestream,2024-11-25 19:51:35 UTC,61801,POTATOES RUSSET (BULK & BAG) ORGANIC,PROD_SB,"[{'variationType': 'Package Size', 'variationName': 'Other', 'dqaHelperChecked': False, 'secondaryDqaHelperChecked': False, 'displayFlag': False}]",subcommodity_dqa_671a80248d26a628ef13f727_1732564295,"{'operationType': 'replace', 'timestamp': Timestamp(1732564295, 2), 'readableTimestamp': '2024-11-25 19:51:35 UTC', 'documentKey': {'_id': ObjectId('671a80248d26a628ef13f727')}, 'clientInfo': {}, 'updateDescription': {}}"
subcommodity_dqa_changestream,2024-11-25 20:48:34 UTC,98152,POTATOES RED (BULK & BAG),PROD_SB,"[{'variationType': 'Package Size', 'variationName': 'Size A', 'dqaHelperChecked': False, 'secondaryDqaHelperChecked': False, 'displayFlag': False}]",subcommodity_dqa_671a80248d26a628ef13f963_1732129482,"{'operationType': 'replace', 'timestamp': Timestamp(1732129482, 15), 'readableTimestamp': '2024-11-20 19:04:42 UTC', 'documentKey': {'_id': ObjectId('671a80248d26a628ef13f963')}, 'clientInfo': {}, 'updateDescription': {}}"
subcommodity_dqa_changestream,2024-11-25 20:39:55 UTC,98151,POTATOES RUSSET (BULK & BAG),PROD_SB,"[{'variationType': 'Package Size', 'variationName': '10 lb Bag', 'dqaHelperChecked': False, 'secondaryDqaHelperChecked': False, 'displayFlag': False}]",subcommodity_dqa_671a80248d26a628ef13f732_1732567195,"{'operationType': 'replace', 'timestamp': Timestamp(1732567195, 6), 'readableTimestamp': '2024-11-25 20:39:55 UTC', 'documentKey': {'_id': ObjectId('671a80248d26a628ef13f732')}, 'clientInfo': {}, 'updateDescription': {}}"
subcommodity_dqa_changestream,2024-12-04 15:42:57 UTC,86403,JUICE BAR SMOOTHIE DINE IN,PROD_SB,,subcommodity_dqa_671a80248d26a628ef13f6c1_1733326977,"{'operationType': 'delete', 'timestamp': Timestamp(1733326977, 1), 'readableTimestamp': '2024-12-04 15:42:57 UTC', 'documentKey': {'_id': ObjectId('671a80248d26a628ef13f6c1')}, 'clientInfo': {}, 'updateDescription': {}}"
subcommodity_dqa_changestream,2024-11-25 20:48:34 UTC,98152,POTATOES RED (BULK & BAG),PROD_SB,"[{'variationType': 'Package Size', 'variationName': 'Other', 'dqaHelperChecked': False, 'secondaryDqaHelperChecked': False, 'displayFlag': False}]",subcommodity_dqa_671a80248d26a628ef13f961_1732129482,"{'operationType': 'replace', 'timestamp': Timestamp(1732129482, 11), 'readableTimestamp': '2024-11-20 19:04:42 UTC', 'documentKey': {'_id': ObjectId('671a80248d26a628ef13f961')}, 'clientInfo': {}, 'updateDescription': {}}"
subcommodity_dqa_changestream,2024-11-22 21:05:52 UTC,60210,GRAPEFRUIT ORGANIC,PROD_SB,"[{'variationType': 'Origin', 'variationName': 'FLORIDA', 'dqaHelperChecked': False, 'secondaryVariationType': 'Package Size', 'secondaryVariationName': '5 lb Bag', 'secondaryDqaHelperChecked': False, 'displayFlag': False}]",subcommodity_dqa_671a80248d26a628ef13f95b_1732309552,"{'operationType': 'replace', 'timestamp': Timestamp(1732309552, 15), 'readableTimestamp': '2024-11-22 21:05:52 UTC', 'documentKey': {'_id': ObjectId('671a80248d26a628ef13f95b')}, 'clientInfo': {}, 'updateDescription': {}}"
subcommodity_dqa_changestream,2024-11-22 21:05:52 UTC,60210,GRAPEFRUIT ORGANIC,PROD_SB,"[{'variationType': 'Origin', 'variationName': 'California', 'dqaHelperChecked': False, 'secondaryVariationType': 'Package Size', 'secondaryVariationName': 'Bulk', 'secondaryDqaHelperChecked': False, 'displayFlag': False}]",subcommodity_dqa_671a80248d26a628ef13f958_1732309552,"{'operationType': 'replace', 'timestamp': Timestamp(1732309552, 8), 'readableTimestamp': '2024-11-22 21:05:52 UTC', 'documentKey': {'_id': ObjectId('671a80248d26a628ef13f958')}, 'clientInfo': {}, 'updateDescription': {}}"
subcommodity_dqa_changestream,2024-11-22 17:10:30 UTC,98013,ORANGES NAVELS ALL,PROD_SB,"[{'variationType': 'Origin', 'variationName': 'California', 'dqaHelperChecked': False, 'secondaryDqaHelperChecked': False, 'displayFlag': False}]",subcommodity_dqa_671a80248d26a628ef13f96a_1732295430,"{'operationType': 'replace', 'timestamp': Timestamp(1732295430, 2), 'readableTimestamp': '2024-11-22 17:10:30 UTC', 'documentKey': {'_id': ObjectId('671a80248d26a628ef13f96a')}, 'clientInfo': {}, 'updateDescription': {}}"
subcommodity_dqa_changestream,2024-12-10 21:12:59 UTC,60016,APPLES COSMIC CRISP,PROD_SB,"[{'variationType': 'Package Size', 'variationName': 'Other', 'dqaHelperChecked': False, 'secondaryDqaHelperChecked': False, 'displayFlag': False}]",subcommodity_dqa_671a80248d26a628ef13f76e_1733865179,"{'operationType': 'replace', 'timestamp': Timestamp(1733865179, 17), 'readableTimestamp': '2024-12-10 21:12:59 UTC', 'documentKey': {'_id': ObjectId('671a80248d26a628ef13f76e')}, 'clientInfo': {}, 'updateDescription': {}}"
subcommodity_dqa_changestream,2024-11-25 19:51:35 UTC,61801,POTATOES RUSSET (BULK & BAG) ORGANIC,PROD_SB,"[{'variationType': 'Package Size', 'variationName': '3 lb Bag', 'dqaHelperChecked': False, 'secondaryDqaHelperChecked': False, 'displayFlag': False}]",subcommodity_dqa_671a80248d26a628ef13f726_1732564295,"{'operationType': 'replace', 'timestamp': Timestamp(1732564295, 1), 'readableTimestamp': '2024-11-25 19:51:35 UTC', 'documentKey': {'_id': ObjectId('671a80248d26a628ef13f726')}, 'clientInfo': {}, 'updateDescription': {}}"
subcommodity_dqa_changestream,2024-12-04 15:43:10 UTC,86402,JUICE BAR JUICE TAKE OUT,PROD_SB,,subcommodity_dqa_671a80248d26a628ef13f6c0_1733326990,"{'operationType': 'delete', 'timestamp': Timestamp(1733326990, 1), 'readableTimestamp': '2024-12-04 15:43:10 UTC', 'documentKey': {'_id': ObjectId('671a80248d26a628ef13f6c0')}, 'clientInfo': {}, 'updateDescription': {}}"
subcommodity_dqa_changestream,2024-12-04 15:17:58 UTC,40809,FRESH KITCHENS WATERMELON,PROD_SB,,subcommodity_dqa_671a80248d26a628ef13f6ae_1733325478,"{'operationType': 'delete', 'timestamp': Timestamp(1733325478, 2), 'readableTimestamp': '2024-12-04 15:17:58 UTC', 'documentKey': {'_id': ObjectId('671a80248d26a628ef13f6ae')}, 'clientInfo': {}, 'updateDescription': {}}"
subcommodity_dqa_changestream,2024-12-10 18:05:52 UTC,98072,GARLIC WHOLE CLOVES,PROD_SB,,subcommodity_dqa_671a80248d26a628ef13f8be_1733853952,"{'operationType': 'replace', 'timestamp': Timestamp(1733853952, 1), 'readableTimestamp': '2024-12-10 18:05:52 UTC', 'documentKey': {'_id': ObjectId('671a80248d26a628ef13f8be')}, 'clientInfo': {}, 'updateDescription': {}}"
subcommodity_dqa_changestream,2024-11-25 20:30:15 UTC,98097,POTATOES GOLD (BULK & BAG),PROD_SB,"[{'variationType': 'Package Size', 'variationName': '5 lb Bag', 'dqaHelperChecked': False, 'secondaryDqaHelperChecked': False, 'displayFlag': False}]",subcommodity_dqa_671a80248d26a628ef13f840_1732566615,"{'operationType': 'replace', 'timestamp': Timestamp(1732566615, 13), 'readableTimestamp': '2024-11-25 20:30:15 UTC', 'documentKey': {'_id': ObjectId('671a80248d26a628ef13f840')}, 'clientInfo': {}, 'updateDescription': {}}"
subcommodity_dqa_changestream,2024-11-25 21:13:16 UTC,98451,POTATOES GOURMET,PROD_SB,"[{'variationType': 'Varietal', 'variationName': 'PS Gourmet Baby', 'dqaHelperChecked': False, 'secondaryDqaHelperChecked': False, 'displayFlag': False}]",subcommodity_dqa_671a80248d26a628ef13f83e_1732569196,"{'operationType': 'replace', 'timestamp': Timestamp(1732569196, 761), 'readableTimestamp': '2024-11-25 21:13:16 UTC', 'documentKey': {'_id': ObjectId('671a80248d26a628ef13f83e')}, 'clientInfo': {}, 'updateDescription': {}}"
subcommodity_dqa_changestream,2024-11-26 14:14:30 UTC,98130,HEAD LETTUCE,PROD_SB,"[{'variationType': 'Varietal', 'variationName': 'Iceberg', 'dqaHelperChecked': False, 'secondaryDqaHelperChecked': False, 'displayFlag': False}]",subcommodity_dqa_671a80248d26a628ef13f8e6_1732630470,"{'operationType': 'replace', 'timestamp': Timestamp(1732630470, 3), 'readableTimestamp': '2024-11-26 14:14:30 UTC', 'documentKey': {'_id': ObjectId('671a80248d26a628ef13f8e6')}, 'clientInfo': {}, 'updateDescription': {}}"
subcommodity_dqa_changestream,2024-12-04 15:36:56 UTC,98088,MELON HALVES/QUARTERS PREPACK,PROD_SB,,subcommodity_dqa_671a80248d26a628ef13f803_1733326616,"{'operationType': 'delete', 'timestamp': Timestamp(1733326616, 1), 'readableTimestamp': '2024-12-04 15:36:56 UTC', 'documentKey': {'_id': ObjectId('671a80248d26a628ef13f803')}, 'clientInfo': {}, 'updateDescription': {}}"
subcommodity_dqa_changestream,2024-12-04 15:37:13 UTC,98089,INSTORE CUT FRUIT,PROD_SB,,subcommodity_dqa_671a80248d26a628ef13f6e3_1733326633,"{'operationType': 'delete', 'timestamp': Timestamp(1733326633, 1), 'readableTimestamp': '2024-12-04 15:37:13 UTC', 'documentKey': {'_id': ObjectId('671a80248d26a628ef13f6e3')}, 'clientInfo': {}, 'updateDescription': {}}"
subcommodity_dqa_changestream,2024-12-11 12:10:19 UTC,98035,STRAWBERRIES,PROD_SB,"[{'variationType': 'Package Size', 'variationName': 'Other', 'dqaHelperChecked': False, 'secondaryDqaHelperChecked': False, 'displayFlag': False}]",subcommodity_dqa_671a80248d26a628ef13f91a_1733919019,"{'operationType': 'replace', 'timestamp': Timestamp(1733919019, 2), 'readableTimestamp': '2024-12-11 12:10:19 UTC', 'documentKey': {'_id': ObjectId('671a80248d26a628ef13f91a')}, 'clientInfo': {}, 'updateDescription': {}}"
subcommodity_dqa_changestream,2024-12-04 15:18:16 UTC,40804,FRESH KITCHENS TROPICAL FRUIT,PROD_SB,,subcommodity_dqa_671a80248d26a628ef13f6a9_1733325496,"{'operationType': 'delete', 'timestamp': Timestamp(1733325496, 1), 'readableTimestamp': '2024-12-04 15:18:16 UTC', 'documentKey': {'_id': ObjectId('671a80248d26a628ef13f6a9')}, 'clientInfo': {}, 'updateDescription': {}}"
subcommodity_dqa_changestream,2024-11-22 21:05:52 UTC,60210,GRAPEFRUIT ORGANIC,PROD_SB,"[{'variationType': 'Origin', 'variationName': 'TEXAS', 'dqaHelperChecked': False, 'secondaryVariationType': 'Package Size', 'secondaryVariationName': 'Other', 'secondaryDqaHelperChecked': False, 'displayFlag': False}]",subcommodity_dqa_671a80248d26a628ef13f953_1732309552,"{'operationType': 'replace', 'timestamp': Timestamp(1732309552, 2), 'readableTimestamp': '2024-11-22 21:05:52 UTC', 'documentKey': {'_id': ObjectId('671a80248d26a628ef13f953')}, 'clientInfo': {}, 'updateDescription': {}}"
subcommodity_dqa_changestream,2024-12-04 15:42:42 UTC,63902,JUICE INSTORE PRODUCED,PROD_SB,,subcommodity_dqa_671a80248d26a628ef13f6be_1733326962,"{'operationType': 'delete', 'timestamp': Timestamp(1733326962, 3), 'readableTimestamp': '2024-12-04 15:42:42 UTC', 'documentKey': {'_id': ObjectId('671a80248d26a628ef13f6be')}, 'clientInfo': {}, 'updateDescription': {}}"
subcommodity_dqa_changestream,2024-11-25 20:15:07 UTC,63206,POTATOES SWEET ORGANIC,PROD_SB,"[{'variationType': 'Package Size', 'variationName': '1 Count', 'dqaHelperChecked': False, 'secondaryDqaHelperChecked': False, 'displayFlag': False}]",subcommodity_dqa_671a80248d26a628ef13f724_1732565707,"{'operationType': 'replace', 'timestamp': Timestamp(1732565707, 8), 'readableTimestamp': '2024-11-25 20:15:07 UTC', 'documentKey': {'_id': ObjectId('671a80248d26a628ef13f724')}, 'clientInfo': {}, 'updateDescription': {}}"
subcommodity_dqa_changestream,2024-11-22 21:05:52 UTC,60210,GRAPEFRUIT ORGANIC,PROD_SB,"[{'variationType': 'Origin', 'variationName': 'TEXAS', 'dqaHelperChecked': False, 'secondaryVariationType': 'Package Size', 'secondaryVariationName': '5 lb Bag', 'secondaryDqaHelperChecked': False, 'displayFlag': False}]",subcommodity_dqa_671a80248d26a628ef13f95a_1732309552,"{'operationType': 'replace', 'timestamp': Timestamp(1732309552, 11), 'readableTimestamp': '2024-11-22 21:05:52 UTC', 'documentKey': {'_id': ObjectId('671a80248d26a628ef13f95a')}, 'clientInfo': {}, 'updateDescription': {}}"
subcommodity_dqa_changestream,2024-11-25 20:30:15 UTC,98097,POTATOES GOLD (BULK & BAG),PROD_SB,"[{'variationType': 'Package Size', 'variationName': 'Size A', 'dqaHelperChecked': False, 'secondaryDqaHelperChecked': False, 'displayFlag': False}]",subcommodity_dqa_671a80248d26a628ef13f842_1732566615,"{'operationType': 'replace', 'timestamp': Timestamp(1732566615, 17), 'readableTimestamp': '2024-11-25 20:30:15 UTC', 'documentKey': {'_id': ObjectId('671a80248d26a628ef13f842')}, 'clientInfo': {}, 'updateDescription': {}}"
subcommodity_dqa_changestream,2024-11-22 17:10:30 UTC,98013,ORANGES NAVELS ALL,PROD_SB,"[{'variationType': 'Origin', 'variationName': 'Arizona', 'dqaHelperChecked': False, 'secondaryDqaHelperChecked': False, 'displayFlag': False}]",subcommodity_dqa_671a80248d26a628ef13f969_1732295430,"{'operationType': 'replace', 'timestamp': Timestamp(1732295430, 1), 'readableTimestamp': '2024-11-22 17:10:30 UTC', 'documentKey': {'_id': ObjectId('671a80248d26a628ef13f969')}, 'clientInfo': {}, 'updateDescription': {}}"
subcommodity_dqa_changestream,2024-12-04 15:14:29 UTC,40810,FRESH KITCHENS APPLES,PROD_SB,,subcommodity_dqa_671a80248d26a628ef13f6af_1733325269,"{'operationType': 'delete', 'timestamp': Timestamp(1733325269, 1), 'readableTimestamp': '2024-12-04 15:14:29 UTC', 'documentKey': {'_id': ObjectId('671a80248d26a628ef13f6af')}, 'clientInfo': {}, 'updateDescription': {}}"
subcommodity_dqa_changestream,2024-11-25 20:39:55 UTC,98151,POTATOES RUSSET (BULK & BAG),PROD_SB,"[{'variationType': 'Package Size', 'variationName': 'Jumbo 8 lb Bag', 'dqaHelperChecked': False, 'secondaryDqaHelperChecked': False, 'displayFlag': False}]",subcommodity_dqa_671a80248d26a628ef13f733_1732567195,"{'operationType': 'replace', 'timestamp': Timestamp(1732567195, 8), 'readableTimestamp': '2024-11-25 20:39:55 UTC', 'documentKey': {'_id': ObjectId('671a80248d26a628ef13f733')}, 'clientInfo': {}, 'updateDescription': {}}"
subcommodity_dqa_changestream,2024-11-25 19:51:35 UTC,61801,POTATOES RUSSET (BULK & BAG) ORGANIC,PROD_SB,"[{'variationType': 'Package Size', 'variationName': 'Bulk', 'dqaHelperChecked': False, 'secondaryDqaHelperChecked': False, 'displayFlag': False}]",subcommodity_dqa_671a80248d26a628ef13f72c_1732564295,"{'operationType': 'replace', 'timestamp': Timestamp(1732564295, 3), 'readableTimestamp': '2024-11-25 19:51:35 UTC', 'documentKey': {'_id': ObjectId('671a80248d26a628ef13f72c')}, 'clientInfo': {}, 'updateDescription': {}}"
subcommodity_dqa_changestream,2024-12-11 12:10:19 UTC,98035,STRAWBERRIES,PROD_SB,"[{'variationType': 'Package Size', 'variationName': 'PRIVATE SELECTION 10 oz CLAMSHELL', 'dqaHelperChecked': False, 'secondaryDqaHelperChecked': False, 'displayFlag': False}]",subcommodity_dqa_671a80248d26a628ef13f919_1733919019,"{'operationType': 'replace', 'timestamp': Timestamp(1733919019, 1), 'readableTimestamp': '2024-12-11 12:10:19 UTC', 'documentKey': {'_id': ObjectId('671a80248d26a628ef13f919')}, 'clientInfo': {}, 'updateDescription': {}}"
subcommodity_dqa_changestream,2024-12-04 15:23:22 UTC,40904,FRESH KITCHENS STICKS,PROD_SB,,subcommodity_dqa_671a80248d26a628ef13f6b4_1733325802,"{'operationType': 'delete', 'timestamp': Timestamp(1733325802, 1), 'readableTimestamp': '2024-12-04 15:23:22 UTC', 'documentKey': {'_id': ObjectId('671a80248d26a628ef13f6b4')}, 'clientInfo': {}, 'updateDescription': {}}"
subcommodity_dqa_changestream,2024-12-04 15:37:54 UTC,98107,CUT FRUIT ALL OTHER PREPACK,PROD_SB,,subcommodity_dqa_671a80248d26a628ef13f6e4_1733326674,"{'operationType': 'delete', 'timestamp': Timestamp(1733326674, 1), 'readableTimestamp': '2024-12-04 15:37:54 UTC', 'documentKey': {'_id': ObjectId('671a80248d26a628ef13f6e4')}, 'clientInfo': {}, 'updateDescription': {}}"
subcommodity_dqa_changestream,2024-11-26 15:01:34 UTC,60804,HEAD LETTUCE ORGANIC,PROD_SB,"[{'variationType': 'Varietal', 'variationName': 'Butter', 'dqaHelperChecked': False, 'secondaryDqaHelperChecked': False, 'displayFlag': False}]",subcommodity_dqa_671a80248d26a628ef13f8e8_1732633294,"{'operationType': 'replace', 'timestamp': Timestamp(1732633294, 2), 'readableTimestamp': '2024-11-26 15:01:34 UTC', 'documentKey': {'_id': ObjectId('671a80248d26a628ef13f8e8')}, 'clientInfo': {}, 'updateDescription': {}}"
