jira,collection,timestamp,subCommodityCode,subCommodityName,variations,database_name,object_id,operation_type,changes_summary
SCSART-101397,subcommodity_dqa_changestream,2024-12-12 00:12:36 UTC,98152,POTATOES RED (BULK & BAG),"{'variationAttributes': [{'variationType': 'Package Size', 'variationName': 'Size A', 'dqaHelperChecked': False, 'secondaryDqaHelperChecked': False, 'displayFlag': False}]}",PROD_SB,subcommodity_dqa_671a80248d26a628ef13f963_1733962356,update,tolerance: Modified usdaArrivalTolerance
SCSART-101397,subcommodity_dqa_changestream,2024-12-12 00:12:36 UTC,98155,POTATOES WHITE (BULK & BAG),"{'variationAttributes': [{'variationType': 'Package Size', 'variationName': '5 lb Bag', 'dqaHelperChecked': False, 'secondaryDqaHelperChecked': False, 'displayFlag': False}]}",PROD_SB,subcommodity_dqa_671a80248d26a628ef13f964_1733962356,update,tolerance: Modified usdaArrivalTolerance
SCSART-101397,subcommodity_dqa_changestream,2024-12-12 00:12:36 UTC,98155,POTATOES WHITE (BULK & BAG),"{'variationAttributes': [{'variationType': 'Package Size', 'variationName': 'Size B', 'dqaHelperChecked': False, 'secondaryDqaHelperChecked': False, 'displayFlag': False}]}",PROD_SB,subcommodity_dqa_671a80248d26a628ef13f965_1733962356,update,tolerance: Modified usdaArrivalTolerance
SCSART-101397,subcommodity_dqa_changestream,2024-12-12 00:12:36 UTC,98152,POTATOES RED (BULK & BAG),"{'variationAttributes': [{'variationType': 'Package Size', 'variationName': 'Size B', 'dqaHelperChecked': False, 'secondaryDqaHelperChecked': False, 'displayFlag': False}]}",PROD_SB,subcommodity_dqa_671a80248d26a628ef13f966_1733962356,update,tolerance: Modified usdaArrivalTolerance
SCSART-101397,subcommodity_dqa_changestream,2024-12-12 00:12:36 UTC,59901,VEGETABLES COOKING PACKAGED,"{'variationAttributes': [{'variationType': 'Varietal', 'variationName': 'Asparagus Spears', 'dqaHelperChecked': False, 'secondaryVariationType': 'Package Size', 'secondaryVariationName': '10oz', 'secondaryDqaHelperChecked': False, 'displayFlag': False}]}",PROD_SB,subcommodity_dqa_671a80248d26a628ef13f8c3_1733962356,update,tolerance: Modified usdaArrivalTolerance
SCSART-101397,subcommodity_dqa_changestream,2024-12-12 00:12:36 UTC,59901,VEGETABLES COOKING PACKAGED,"{'variationAttributes': [{'variationType': 'Varietal', 'variationName': 'Asparagus Spears', 'dqaHelperChecked': False, 'secondaryVariationType': 'Package Size', 'secondaryVariationName': '1lb', 'secondaryDqaHelperChecked': False, 'displayFlag': False}]}",PROD_SB,subcommodity_dqa_671a80248d26a628ef13f8c4_1733962356,update,tolerance: Modified usdaArrivalTolerance
SCSART-101397,subcommodity_dqa_changestream,2024-12-12 00:13:17 UTC,59808,BEANS ORGANIC,"{'variationAttributes': [{'variationType': 'Varietal', 'variationName': 'Pole', 'dqaHelperChecked': False, 'secondaryDqaHelperChecked': False, 'displayFlag': False}]}",PROD_SB,subcommodity_dqa_671a80248d26a628ef13f739_1733962397,update,tolerance: Modified usdaArrivalTolerance
SCSART-101397,subcommodity_dqa_changestream,2024-12-12 00:13:17 UTC,98121,BEANS,"{'variationAttributes': [{'variationType': 'Varietal', 'variationName': 'Purple Hull', 'dqaHelperChecked': False, 'secondaryDqaHelperChecked': False, 'displayFlag': False}]}",PROD_SB,subcommodity_dqa_671a80248d26a628ef13f73a_1733962397,update,tolerance: Modified usdaArrivalTolerance
SCSART-101397,subcommodity_dqa_changestream,2024-12-12 00:13:17 UTC,98121,BEANS,"{'variationAttributes': [{'variationType': 'Varietal', 'variationName': 'Green or Snap', 'dqaHelperChecked': False, 'secondaryDqaHelperChecked': False, 'displayFlag': False}]}",PROD_SB,subcommodity_dqa_671a80248d26a628ef13f73b_1733962397,update,tolerance: Modified usdaArrivalTolerance
SCSART-101397,subcommodity_dqa_changestream,2024-12-12 00:13:17 UTC,98121,BEANS,"{'variationAttributes': [{'variationType': 'Varietal', 'variationName': 'Wax', 'dqaHelperChecked': False, 'secondaryDqaHelperChecked': False, 'displayFlag': False}]}",PROD_SB,subcommodity_dqa_671a80248d26a628ef13f73d_1733962397,update,tolerance: Modified usdaArrivalTolerance
SCSART-101397,subcommodity_dqa_changestream,2024-12-12 00:13:18 UTC,98121,BEANS,"{'variationAttributes': [{'variationType': 'Varietal', 'variationName': 'Pole', 'dqaHelperChecked': False, 'secondaryDqaHelperChecked': False, 'displayFlag': False}]}",PROD_SB,subcommodity_dqa_671a80248d26a628ef13f740_1733962398,update,tolerance: Modified usdaArrivalTolerance
SCSART-101397,subcommodity_dqa_changestream,2024-12-12 00:13:18 UTC,59808,BEANS ORGANIC,"{'variationAttributes': [{'variationType': 'Varietal', 'variationName': 'Half Runner', 'dqaHelperChecked': False, 'secondaryDqaHelperChecked': False, 'displayFlag': False}]}",PROD_SB,subcommodity_dqa_671a80248d26a628ef13f741_1733962398,update,tolerance: Modified usdaArrivalTolerance
SCSART-101397,subcommodity_dqa_changestream,2024-12-12 00:13:18 UTC,59808,BEANS ORGANIC,"{'variationAttributes': [{'variationType': 'Varietal', 'variationName': 'Wax', 'dqaHelperChecked': False, 'secondaryDqaHelperChecked': False, 'displayFlag': False}]}",PROD_SB,subcommodity_dqa_671a80248d26a628ef13f742_1733962398,update,tolerance: Modified usdaArrivalTolerance
SCSART-101397,subcommodity_dqa_changestream,2024-12-12 00:13:18 UTC,59808,BEANS ORGANIC,"{'variationAttributes': [{'variationType': 'Varietal', 'variationName': 'Green or Snap', 'dqaHelperChecked': False, 'secondaryDqaHelperChecked': False, 'displayFlag': False}]}",PROD_SB,subcommodity_dqa_671a80248d26a628ef13f744_1733962398,update,tolerance: Modified usdaArrivalTolerance
SCSART-101397,subcommodity_dqa_changestream,2024-12-12 00:13:18 UTC,59808,BEANS ORGANIC,"{'variationAttributes': [{'variationType': 'Varietal', 'variationName': 'Purple Hull', 'dqaHelperChecked': False, 'secondaryDqaHelperChecked': False, 'displayFlag': False}]}",PROD_SB,subcommodity_dqa_671a80248d26a628ef13f747_1733962398,update,tolerance: Modified usdaArrivalTolerance
SCSART-101397,subcommodity_dqa_changestream,2024-12-12 00:13:18 UTC,98121,BEANS,"{'variationAttributes': [{'variationType': 'Varietal', 'variationName': 'Half Runner', 'dqaHelperChecked': False, 'secondaryDqaHelperChecked': False, 'displayFlag': False}]}",PROD_SB,subcommodity_dqa_671a80248d26a628ef13f748_1733962398,update,tolerance: Modified usdaArrivalTolerance
SCSART-101397,subcommodity_dqa_changestream,2024-12-12 00:13:18 UTC,98073,MELONS WHOLE OTHER,"{'variationAttributes': [{'variationType': 'Varietal', 'variationName': 'KIWANO'}]}",PROD_SB,subcommodity_dqa_671a80248d26a628ef13f800_1733962398,update,tolerance: Modified usdaArrivalTolerance
SCSART-101397,subcommodity_dqa_changestream,2024-12-12 00:13:18 UTC,98073,MELONS WHOLE OTHER,"{'variationAttributes': [{'variationType': 'Varietal', 'variationName': 'PEPINO'}]}",PROD_SB,subcommodity_dqa_671a80248d26a628ef13f801_1733962398,update,tolerance: Modified usdaArrivalTolerance
SCSART-101397,subcommodity_dqa_changestream,2024-12-12 00:13:18 UTC,98010,TOMATOES OTHERS ORGANIC,,PROD_SB,subcommodity_dqa_671a80248d26a628ef13f812_1733962398,update,tolerance: Modified usdaArrivalTolerance
SCSART-101397,subcommodity_dqa_changestream,2024-12-12 00:13:18 UTC,59901,VEGETABLES COOKING PACKAGED,"{'variationAttributes': [{'variationType': 'Varietal', 'variationName': 'Beets', 'dqaHelperChecked': False, 'secondaryVariationType': 'Package Size', 'secondaryVariationName': 'Clamshell 8.8oz', 'secondaryDqaHelperChecked': False, 'displayFlag': False}]}",PROD_SB,subcommodity_dqa_671a80248d26a628ef13f8c5_1733962398,update,tolerance: Modified usdaArrivalTolerance
SCSART-101397,subcommodity_dqa_changestream,2024-12-12 00:13:18 UTC,59901,VEGETABLES COOKING PACKAGED,"{'variationAttributes': [{'variationType': 'Varietal', 'variationName': 'Cactus', 'dqaHelperChecked': False, 'secondaryVariationType': 'Package Size', 'secondaryVariationName': 'Cactus Whole Leaf 1lb', 'secondaryDqaHelperChecked': False, 'displayFlag': False}]}",PROD_SB,subcommodity_dqa_671a80248d26a628ef13f8cb_1733962398,update,tolerance: Modified usdaArrivalTolerance
SCSART-101397,subcommodity_dqa_changestream,2024-12-12 00:13:19 UTC,59901,VEGETABLES COOKING PACKAGED,"{'variationAttributes': [{'variationType': 'Varietal', 'variationName': 'Cactus', 'dqaHelperChecked': False, 'secondaryVariationType': 'Package Size', 'secondaryVariationName': 'Cactus Leaf Diced 1.5lb', 'secondaryDqaHelperChecked': False, 'displayFlag': False}]}",PROD_SB,subcommodity_dqa_671a80248d26a628ef13f8cc_1733962399,update,tolerance: Modified usdaArrivalTolerance
SCSART-101397,subcommodity_dqa_changestream,2024-12-12 00:13:19 UTC,59901,VEGETABLES COOKING PACKAGED,"{'variationAttributes': [{'variationType': 'Varietal', 'variationName': 'Stir Fry', 'dqaHelperChecked': False, 'secondaryVariationType': 'Package Size', 'secondaryVariationName': 'Stir Fry Teriyaki 9.5oz', 'secondaryDqaHelperChecked': False, 'displayFlag': False}]}",PROD_SB,subcommodity_dqa_671a80248d26a628ef13f8d4_1733962399,update,tolerance: Modified usdaArrivalTolerance
SCSART-101397,subcommodity_dqa_changestream,2024-12-12 00:13:19 UTC,59901,VEGETABLES COOKING PACKAGED,"{'variationAttributes': [{'variationType': 'Varietal', 'variationName': 'Stir Fry', 'dqaHelperChecked': False, 'secondaryVariationType': 'Package Size', 'secondaryVariationName': 'Teriyaki Stir Fry Kit Family Size 17oz', 'secondaryDqaHelperChecked': False, 'displayFlag': False}]}",PROD_SB,subcommodity_dqa_671a80248d26a628ef13f8d5_1733962399,update,tolerance: Modified usdaArrivalTolerance
SCSART-101397,subcommodity_dqa_changestream,2024-12-12 00:13:19 UTC,59901,VEGETABLES COOKING PACKAGED,"{'variationAttributes': [{'variationType': 'Varietal', 'variationName': 'Stir Fry', 'dqaHelperChecked': False, 'secondaryVariationType': 'Package Size', 'secondaryVariationName': 'Stir Fry Ginger Garlic 11oz', 'secondaryDqaHelperChecked': False, 'displayFlag': False}]}",PROD_SB,subcommodity_dqa_671a80248d26a628ef13f8d6_1733962399,update,tolerance: Modified usdaArrivalTolerance
SCSART-101397,subcommodity_dqa_changestream,2024-12-12 00:13:19 UTC,59901,VEGETABLES COOKING PACKAGED,"{'variationAttributes': [{'variationType': 'Varietal', 'variationName': 'Stir Fry', 'dqaHelperChecked': False, 'secondaryVariationType': 'Package Size', 'secondaryVariationName': 'Stir Fry Ginger Garlic Kit Family Size 19oz', 'secondaryDqaHelperChecked': False, 'displayFlag': False}]}",PROD_SB,subcommodity_dqa_671a80248d26a628ef13f8d7_1733962399,update,tolerance: Modified usdaArrivalTolerance
SCSART-101397,subcommodity_dqa_changestream,2024-12-12 00:13:19 UTC,59901,VEGETABLES COOKING PACKAGED,"{'variationAttributes': [{'variationType': 'Varietal', 'variationName': 'Stir Fry', 'dqaHelperChecked': False, 'secondaryVariationType': 'Package Size', 'secondaryVariationName': 'Pad Thai Stir Fry Kit Family Size 19oz', 'secondaryDqaHelperChecked': False, 'displayFlag': False}]}",PROD_SB,subcommodity_dqa_671a80248d26a628ef13f8d8_1733962399,update,tolerance: Modified usdaArrivalTolerance
SCSART-101397,subcommodity_dqa_changestream,2024-12-12 00:13:19 UTC,59901,VEGETABLES COOKING PACKAGED,"{'variationAttributes': [{'variationType': 'Varietal', 'variationName': 'Stir Fry', 'dqaHelperChecked': False, 'secondaryVariationType': 'Package Size', 'secondaryVariationName': 'Teriyaki Noodles Kit 23oz', 'secondaryDqaHelperChecked': False, 'displayFlag': False}]}",PROD_SB,subcommodity_dqa_671a80248d26a628ef13f8d9_1733962399,update,tolerance: Modified usdaArrivalTolerance
SCSART-101397,subcommodity_dqa_changestream,2024-12-12 00:13:19 UTC,59901,VEGETABLES COOKING PACKAGED,"{'variationAttributes': [{'variationType': 'Varietal', 'variationName': 'Sugar Snap Peas', 'dqaHelperChecked': False, 'secondaryVariationType': 'Package Size', 'secondaryVariationName': 'Green Giant 8oz', 'secondaryDqaHelperChecked': False, 'displayFlag': False}]}",PROD_SB,subcommodity_dqa_671a80248d26a628ef13f8da_1733962399,update,tolerance: Modified usdaArrivalTolerance
SCSART-100128,subcommodity_dqa_changestream,2024-12-12 00:14:14 UTC,59901,VEGETABLES COOKING PACKAGED,,PROD_SB,subcommodity_dqa_671a80248d26a628ef13f8bf_1733962454,delete,Document deleted
SCSART-100128,subcommodity_dqa_changestream,2024-12-12 00:14:14 UTC,59901,VEGETABLES COOKING PACKAGED,,PROD_SB,subcommodity_dqa_671a80248d26a628ef13f8c0_1733962454,delete,Document deleted
SCSART-100128,subcommodity_dqa_changestream,2024-12-12 00:14:14 UTC,59901,VEGETABLES COOKING PACKAGED,,PROD_SB,subcommodity_dqa_671a80248d26a628ef13f8c1_1733962454,delete,Document deleted
SCSART-100128,subcommodity_dqa_changestream,2024-12-12 00:15:56 UTC,59901,VEGETABLES COOKING PACKAGED,"{'variationAttributes': [{'variationType': 'Varietal', 'variationName': 'Microwaveable Beans and Carrots', 'dqaHelperChecked': False, 'secondaryVariationType': 'Package Size', 'secondaryVariationName': 'Packaged', 'secondaryDqaHelperChecked': False, 'displayFlag': False}]}",PROD_SB,subcommodity_dqa_675a2b3c64f14368bcea2664_1733962556,insert,New document created
SCSART-100128,subcommodity_dqa_changestream,2024-12-12 00:15:56 UTC,59901,VEGETABLES COOKING PACKAGED,"{'variationAttributes': [{'variationType': 'Varietal', 'variationName': 'Microwaveable Green Beans', 'dqaHelperChecked': False, 'secondaryVariationType': 'Package Size', 'secondaryVariationName': 'Packaged', 'secondaryDqaHelperChecked': False, 'displayFlag': False}]}",PROD_SB,subcommodity_dqa_675a2b3c64f14368bcea2665_1733962556,insert,New document created
SCSART-100128,subcommodity_dqa_changestream,2024-12-12 00:15:56 UTC,59901,VEGETABLES COOKING PACKAGED,"{'variationAttributes': [{'variationType': 'Varietal', 'variationName': 'Private Selection Microwaveable Green Beans', 'dqaHelperChecked': False, 'secondaryVariationType': 'Package Size', 'secondaryVariationName': 'Packaged', 'secondaryDqaHelperChecked': False, 'displayFlag': False}]}",PROD_SB,subcommodity_dqa_675a2b3c64f14368bcea2666_1733962556,insert,New document created
SCSART-101399,subcommodity_dqa_changestream,2024-12-12 00:17:08 UTC,98073,MELONS WHOLE OTHER,"{'variationAttributes': [{'variationType': 'Varietal', 'variationName': 'Other'}]}",PROD_SB,subcommodity_dqa_671a80248d26a628ef13f802_1733962628,update,spec: Removed 
SCSART-101399,subcommodity_dqa_changestream,2024-12-12 00:17:08 UTC,66128,FRUIT SNACKS REFRIGERATED ALL OTHER,,PROD_SB,subcommodity_dqa_671a80248d26a628ef13f808_1733962628,update,spec: Removed 
SCSART-101399,subcommodity_dqa_changestream,2024-12-12 00:17:08 UTC,98136,MUSHROOMS OTHERS ORGANIC,,PROD_SB,subcommodity_dqa_671a80248d26a628ef13f80f_1733962628,update,spec: Removed 
SCSART-101399,subcommodity_dqa_changestream,2024-12-12 00:17:08 UTC,66121,JUICE FRUIT AND VEGETABLE BLENDS (OVER 50% JUICE),,PROD_SB,subcommodity_dqa_671a80248d26a628ef13f817_1733962628,update,spec: Removed 
SCSART-101399,subcommodity_dqa_changestream,2024-12-12 00:17:08 UTC,66122,JUICE FRUIT AND VEGETABLE BLENDS ENHANCED (OVER 50% JUICE),,PROD_SB,subcommodity_dqa_671a80248d26a628ef13f818_1733962628,update,spec: Removed 
SCSART-101399,subcommodity_dqa_changestream,2024-12-12 00:17:08 UTC,66125,JUICE FRUIT AND VEGETABLE BLENDS ENHANCED ORGANIC (OVER 50% JUICE),,PROD_SB,subcommodity_dqa_671a80248d26a628ef13f819_1733962628,update,spec: Removed 
SCSART-101399,subcommodity_dqa_changestream,2024-12-12 00:17:08 UTC,66123,JUICE FRUIT OR VEGETABLE 100% ORGANIC (OVER 50% JUICE),,PROD_SB,subcommodity_dqa_671a80248d26a628ef13f81a_1733962628,update,spec: Removed 
SCSART-101399,subcommodity_dqa_changestream,2024-12-12 00:17:08 UTC,66124,JUICE FRUIT AND VEGETABLE BLENDS ORGANIC (OVER 50% JUICE),,PROD_SB,subcommodity_dqa_671a80248d26a628ef13f81b_1733962628,update,spec: Removed 
SCSART-101399,subcommodity_dqa_changestream,2024-12-12 00:17:08 UTC,98071,PEPPERS ALL OTHER,,PROD_SB,subcommodity_dqa_671a80248d26a628ef13f8e1_1733962628,update,spec: Removed 
SCSART-101399,subcommodity_dqa_changestream,2024-12-12 00:17:08 UTC,98077,PEPPERS OTHER BELL,,PROD_SB,subcommodity_dqa_671a80248d26a628ef13f8e2_1733962628,update,spec: Removed 
SCSART-101399,subcommodity_dqa_changestream,2024-12-12 00:17:08 UTC,61503,PEPPERS OTHER BELL ORGANIC,,PROD_SB,subcommodity_dqa_671a80248d26a628ef13f8e3_1733962628,update,spec: Removed 
SCSART-101212,subcommodity_dqa_changestream,2024-12-12 00:17:42 UTC,61706,TOMATOES RED HOTHOUSE ORGANIC,"{'variationAttributes': [{'variationType': 'Package Size', 'variationName': 'Bulk', 'dqaHelperChecked': False, 'secondaryDqaHelperChecked': False, 'displayFlag': False}]}",PROD_SB,subcommodity_dqa_671a80248d26a628ef13f792_1733962662,update,defectScoringGuide: Modified list
SCSART-101212,subcommodity_dqa_changestream,2024-12-12 00:17:42 UTC,61706,TOMATOES RED HOTHOUSE ORGANIC,"{'variationAttributes': [{'variationType': 'Package Size', 'variationName': 'Other', 'dqaHelperChecked': False, 'secondaryDqaHelperChecked': False, 'displayFlag': False}]}",PROD_SB,subcommodity_dqa_671a80248d26a628ef13f793_1733962662,update,defectScoringGuide: Modified list
SCSART-101212,subcommodity_dqa_changestream,2024-12-12 00:17:42 UTC,61706,TOMATOES RED HOTHOUSE ORGANIC,"{'variationAttributes': [{'variationType': 'Package Size', 'variationName': '2 Pack', 'dqaHelperChecked': False, 'secondaryDqaHelperChecked': False, 'displayFlag': False}]}",PROD_SB,subcommodity_dqa_671a80248d26a628ef13f794_1733962662,update,defectScoringGuide: Modified list
SCSART-101212,subcommodity_dqa_changestream,2024-12-12 00:17:42 UTC,98180,TOMATOES COLORED LARGE,,PROD_SB,subcommodity_dqa_671a80248d26a628ef13f7a6_1733962662,update,defectScoringGuide: Modified list
SCSART-101212,subcommodity_dqa_changestream,2024-12-12 00:17:42 UTC,61708,HOTHOUSE TOMATOES BEEFSTEAK,,PROD_SB,subcommodity_dqa_671a80248d26a628ef13f810_1733962662,update,defectScoringGuide: Modified list
SCSART-101212,subcommodity_dqa_changestream,2024-12-12 00:17:42 UTC,61709,FIELD TOMATOES BEEFSTEAK,,PROD_SB,subcommodity_dqa_671a80248d26a628ef13f811_1733962662,update,defectScoringGuide: Modified list
SCSART-101212,subcommodity_dqa_changestream,2024-12-12 00:17:42 UTC,98002,Grapefruit,"{'variationAttributes': [{'variationType': 'Origin', 'variationName': 'California', 'dqaHelperChecked': False, 'secondaryVariationType': 'Package Size', 'secondaryVariationName': '5 lb Bag', 'secondaryDqaHelperChecked': False, 'displayFlag': False}]}",PROD_SB,subcommodity_dqa_671a80248d26a628ef13f946_1733962662,update,defectScoringGuide: Modified list
SCSART-101212,subcommodity_dqa_changestream,2024-12-12 00:17:42 UTC,98002,Grapefruit,"{'variationAttributes': [{'variationType': 'Origin', 'variationName': 'FLORIDA', 'dqaHelperChecked': False, 'secondaryVariationType': 'Package Size', 'secondaryVariationName': '5 lb Bag', 'secondaryDqaHelperChecked': False, 'displayFlag': False}]}",PROD_SB,subcommodity_dqa_671a80248d26a628ef13f947_1733962662,update,defectScoringGuide: Modified list
SCSART-101212,subcommodity_dqa_changestream,2024-12-12 00:17:42 UTC,98002,Grapefruit,"{'variationAttributes': [{'variationType': 'Origin', 'variationName': 'Texas', 'dqaHelperChecked': False, 'secondaryVariationType': 'Package Size', 'secondaryVariationName': '5 lb Bag', 'secondaryDqaHelperChecked': False, 'displayFlag': False}]}",PROD_SB,subcommodity_dqa_671a80248d26a628ef13f948_1733962662,update,defectScoringGuide: Modified list
SCSART-101212,subcommodity_dqa_changestream,2024-12-12 00:17:42 UTC,98002,Grapefruit,"{'variationAttributes': [{'variationType': 'Origin', 'variationName': 'Arizona', 'dqaHelperChecked': False, 'secondaryVariationType': 'Package Size', 'secondaryVariationName': '5 lb Bag', 'secondaryDqaHelperChecked': False, 'displayFlag': False}]}",PROD_SB,subcommodity_dqa_671a80248d26a628ef13f949_1733962662,update,defectScoringGuide: Modified list
SCSART-101212,subcommodity_dqa_changestream,2024-12-12 00:17:42 UTC,98002,Grapefruit,"{'variationAttributes': [{'variationType': 'Origin', 'variationName': 'Arizona', 'dqaHelperChecked': False, 'secondaryVariationType': 'Package Size', 'secondaryVariationName': 'Other', 'secondaryDqaHelperChecked': False, 'displayFlag': False}]}",PROD_SB,subcommodity_dqa_671a80248d26a628ef13f94a_1733962662,update,defectScoringGuide: Modified list
SCSART-101212,subcommodity_dqa_changestream,2024-12-12 00:17:42 UTC,98002,Grapefruit,"{'variationAttributes': [{'variationType': 'Origin', 'variationName': 'Texas', 'dqaHelperChecked': False, 'secondaryVariationType': 'Package Size', 'secondaryVariationName': 'Other', 'secondaryDqaHelperChecked': False, 'displayFlag': False}]}",PROD_SB,subcommodity_dqa_671a80248d26a628ef13f94b_1733962662,update,defectScoringGuide: Modified list
SCSART-101212,subcommodity_dqa_changestream,2024-12-12 00:17:42 UTC,98002,Grapefruit,"{'variationAttributes': [{'variationType': 'Origin', 'variationName': 'FLORIDA', 'dqaHelperChecked': False, 'secondaryVariationType': 'Package Size', 'secondaryVariationName': 'Other', 'secondaryDqaHelperChecked': False, 'displayFlag': False}]}",PROD_SB,subcommodity_dqa_671a80248d26a628ef13f94c_1733962662,update,defectScoringGuide: Modified list
SCSART-101212,subcommodity_dqa_changestream,2024-12-12 00:17:42 UTC,98002,Grapefruit,"{'variationAttributes': [{'variationType': 'Origin', 'variationName': 'California', 'dqaHelperChecked': False, 'secondaryVariationType': 'Package Size', 'secondaryVariationName': 'Other', 'secondaryDqaHelperChecked': False, 'displayFlag': False}]}",PROD_SB,subcommodity_dqa_671a80248d26a628ef13f94d_1733962662,update,defectScoringGuide: Modified list
SCSART-101212,subcommodity_dqa_changestream,2024-12-12 00:17:42 UTC,98002,Grapefruit,"{'variationAttributes': [{'variationType': 'Origin', 'variationName': 'Arizona', 'dqaHelperChecked': False, 'secondaryVariationType': 'Package Size', 'secondaryVariationName': 'Bulk', 'secondaryDqaHelperChecked': False, 'displayFlag': False}]}",PROD_SB,subcommodity_dqa_671a80248d26a628ef13f94e_1733962662,update,defectScoringGuide: Modified list
SCSART-101212,subcommodity_dqa_changestream,2024-12-12 00:17:42 UTC,98002,Grapefruit,"{'variationAttributes': [{'variationType': 'Origin', 'variationName': 'California', 'dqaHelperChecked': False, 'secondaryVariationType': 'Package Size', 'secondaryVariationName': 'Bulk', 'secondaryDqaHelperChecked': False, 'displayFlag': False}]}",PROD_SB,subcommodity_dqa_671a80248d26a628ef13f94f_1733962662,update,defectScoringGuide: Modified list
SCSART-101212,subcommodity_dqa_changestream,2024-12-12 00:17:42 UTC,98002,Grapefruit,"{'variationAttributes': [{'variationType': 'Origin', 'variationName': 'FLORIDA', 'dqaHelperChecked': False, 'secondaryVariationType': 'Package Size', 'secondaryVariationName': 'Bulk', 'secondaryDqaHelperChecked': False, 'displayFlag': False}]}",PROD_SB,subcommodity_dqa_671a80248d26a628ef13f950_1733962662,update,defectScoringGuide: Modified list
SCSART-101212,subcommodity_dqa_changestream,2024-12-12 00:17:42 UTC,98002,Grapefruit,"{'variationAttributes': [{'variationType': 'Origin', 'variationName': 'Texas', 'dqaHelperChecked': False, 'secondaryVariationType': 'Package Size', 'secondaryVariationName': 'Bulk', 'secondaryDqaHelperChecked': False, 'displayFlag': False}]}",PROD_SB,subcommodity_dqa_671a80248d26a628ef13f951_1733962662,update,defectScoringGuide: Modified list
SCSART-101212,subcommodity_dqa_changestream,2024-12-12 00:17:42 UTC,60210,GRAPEFRUIT ORGANIC,"{'variationAttributes': [{'variationType': 'Origin', 'variationName': 'FLORIDA', 'dqaHelperChecked': False, 'secondaryVariationType': 'Package Size', 'secondaryVariationName': 'Other', 'secondaryDqaHelperChecked': False, 'displayFlag': False}]}",PROD_SB,subcommodity_dqa_671a80248d26a628ef13f952_1733962662,update,defectScoringGuide: Modified list
SCSART-101212,subcommodity_dqa_changestream,2024-12-12 00:17:42 UTC,60210,GRAPEFRUIT ORGANIC,"{'variationAttributes': [{'variationType': 'Origin', 'variationName': 'TEXAS', 'dqaHelperChecked': False, 'secondaryVariationType': 'Package Size', 'secondaryVariationName': 'Other', 'secondaryDqaHelperChecked': False, 'displayFlag': False}]}",PROD_SB,subcommodity_dqa_671a80248d26a628ef13f953_1733962662,update,defectScoringGuide: Modified list
SCSART-101212,subcommodity_dqa_changestream,2024-12-12 00:17:42 UTC,60210,GRAPEFRUIT ORGANIC,"{'variationAttributes': [{'variationType': 'Origin', 'variationName': 'California', 'dqaHelperChecked': False, 'secondaryVariationType': 'Package Size', 'secondaryVariationName': 'Other', 'secondaryDqaHelperChecked': False, 'displayFlag': False}]}",PROD_SB,subcommodity_dqa_671a80248d26a628ef13f954_1733962662,update,defectScoringGuide: Modified list
