jira,collection,timestamp,subCommodityCode,subCommodityName,variations,database_name,object_id,operation_type,changes_summary
SCSART-101212,subcommodity_dqa_changestream,2024-12-12 00:17:42 UTC,60210,GRAPEFRUIT ORGANIC,"{'variationAttributes': [{'variationType': 'Origin', 'variationName': 'Arizona', 'dqaHelperChecked': False, 'secondaryVariationType': 'Package Size', 'secondaryVariationName': 'Other', 'secondaryDqaHelperChecked': False, 'displayFlag': False}]}",PROD_SB,subcommodity_dqa_671a80248d26a628ef13f955_1733962662,update,defectScoringGuide: Modified list
SCSART-101212,subcommodity_dqa_changestream,2024-12-12 00:17:42 UTC,60210,GRAPEFRUIT ORGANIC,"{'variationAttributes': [{'variationType': 'Origin', 'variationName': 'FLORIDA', 'dqaHelperChecked': False, 'secondaryVariationType': 'Package Size', 'secondaryVariationName': 'Bulk', 'secondaryDqaHelperChecked': False, 'displayFlag': False}]}",PROD_SB,subcommodity_dqa_671a80248d26a628ef13f956_1733962662,update,defectScoringGuide: Modified list
SCSART-101212,subcommodity_dqa_changestream,2024-12-12 00:17:42 UTC,60210,GRAPEFRUIT ORGANIC,"{'variationAttributes': [{'variationType': 'Origin', 'variationName': 'TEXAS', 'dqaHelperChecked': False, 'secondaryVariationType': 'Package Size', 'secondaryVariationName': 'Bulk', 'secondaryDqaHelperChecked': False, 'displayFlag': False}]}",PROD_SB,subcommodity_dqa_671a80248d26a628ef13f957_1733962662,update,defectScoringGuide: Modified list
SCSART-101212,subcommodity_dqa_changestream,2024-12-12 00:17:42 UTC,60210,GRAPEFRUIT ORGANIC,"{'variationAttributes': [{'variationType': 'Origin', 'variationName': 'California', 'dqaHelperChecked': False, 'secondaryVariationType': 'Package Size', 'secondaryVariationName': 'Bulk', 'secondaryDqaHelperChecked': False, 'displayFlag': False}]}",PROD_SB,subcommodity_dqa_671a80248d26a628ef13f958_1733962662,update,defectScoringGuide: Modified list
SCSART-101212,subcommodity_dqa_changestream,2024-12-12 00:17:42 UTC,60210,GRAPEFRUIT ORGANIC,"{'variationAttributes': [{'variationType': 'Origin', 'variationName': 'Arizona', 'dqaHelperChecked': False, 'secondaryVariationType': 'Package Size', 'secondaryVariationName': 'Bulk', 'secondaryDqaHelperChecked': False, 'displayFlag': False}]}",PROD_SB,subcommodity_dqa_671a80248d26a628ef13f959_1733962662,update,defectScoringGuide: Modified list
SCSART-101212,subcommodity_dqa_changestream,2024-12-12 00:17:42 UTC,60210,GRAPEFRUIT ORGANIC,"{'variationAttributes': [{'variationType': 'Origin', 'variationName': 'TEXAS', 'dqaHelperChecked': False, 'secondaryVariationType': 'Package Size', 'secondaryVariationName': '5 lb Bag', 'secondaryDqaHelperChecked': False, 'displayFlag': False}]}",PROD_SB,subcommodity_dqa_671a80248d26a628ef13f95a_1733962662,update,defectScoringGuide: Modified list
SCSART-101212,subcommodity_dqa_changestream,2024-12-12 00:17:42 UTC,60210,GRAPEFRUIT ORGANIC,"{'variationAttributes': [{'variationType': 'Origin', 'variationName': 'FLORIDA', 'dqaHelperChecked': False, 'secondaryVariationType': 'Package Size', 'secondaryVariationName': '5 lb Bag', 'secondaryDqaHelperChecked': False, 'displayFlag': False}]}",PROD_SB,subcommodity_dqa_671a80248d26a628ef13f95b_1733962662,update,defectScoringGuide: Modified list
SCSART-101212,subcommodity_dqa_changestream,2024-12-12 00:17:42 UTC,60210,GRAPEFRUIT ORGANIC,"{'variationAttributes': [{'variationType': 'Origin', 'variationName': 'Arizona', 'dqaHelperChecked': False, 'secondaryVariationType': 'Package Size', 'secondaryVariationName': '5 lb Bag', 'secondaryDqaHelperChecked': False, 'displayFlag': False}]}",PROD_SB,subcommodity_dqa_671a80248d26a628ef13f95c_1733962662,update,defectScoringGuide: Modified list
SCSART-101212,subcommodity_dqa_changestream,2024-12-12 00:17:42 UTC,60210,GRAPEFRUIT ORGANIC,"{'variationAttributes': [{'variationType': 'Origin', 'variationName': 'California', 'dqaHelperChecked': False, 'secondaryVariationType': 'Package Size', 'secondaryVariationName': '5 lb Bag', 'secondaryDqaHelperChecked': False, 'displayFlag': False}]}",PROD_SB,subcommodity_dqa_671a80248d26a628ef13f95d_1733962662,update,defectScoringGuide: Modified list
SCSART-101212,subcommodity_dqa_changestream,2024-12-12 00:17:42 UTC,98002,Grapefruit,"{'variationAttributes': [{'variationType': 'Origin', 'variationName': 'Pummelo', 'dqaHelperChecked': False, 'secondaryVariationType': 'Package Size', 'secondaryVariationName': 'Bulk', 'secondaryDqaHelperChecked': False, 'displayFlag': False}]}",PROD_SB,subcommodity_dqa_671ffa214ef8dc5639274f81_1733962662,update,defectScoringGuide: Modified list
SMOKE_TEST,subcommodity_dqa_changestream,2024-12-12 00:39:12 UTC,11111,Nayana1,,PROD_SB,subcommodity_dqa_675a30b08f236416119f39cd_1733963952,insert,New document created
SMOKE_TEST,subcommodity_dqa_changestream,2024-12-12 00:39:27 UTC,11111,Nayana1,,PROD_SB,subcommodity_dqa_675a30b08f236416119f39cd_1733963967,delete,Document deleted
SMOKE_TEST,subcommodity_dqa_changestream,2024-12-12 00:39:31 UTC,59901,VEGETABLES COOKING PACKAGED,"{'variationAttributes': [{'variationType': 'Varietal', 'variationName': 'Other', 'dqaHelperChecked': False, 'secondaryVariationType': 'Package Size', 'secondaryVariationName': 'Other', 'secondaryDqaHelperChecked': False, 'displayFlag': False}]}",PROD_SB,subcommodity_dqa_671a80248d26a628ef13f8c2_1733963971,replace,"spec: Modified smartSamples, Modified basicSpecifications, Modified unitOfMeasure | defectScoringGuide: Added dqaHelperText, Added dqaHelperChecked"
SMOKE_TEST,subcommodity_dqa_changestream,2024-12-12 00:39:31 UTC,59901,VEGETABLES COOKING PACKAGED,"{'variationAttributes': [{'variationType': 'Varietal', 'variationName': 'Asparagus Spears', 'dqaHelperChecked': False, 'secondaryVariationType': 'Package Size', 'secondaryVariationName': '10oz', 'secondaryDqaHelperChecked': False, 'displayFlag': False}]}",PROD_SB,subcommodity_dqa_671a80248d26a628ef13f8c3_1733963971,replace,"spec: Modified smartSamples, Modified guidelines, Modified basicSpecifications, Modified packaging, Modified quality, Modified unitOfMeasure | tolerance: Modified usdaArrivalTolerance | defectScoringGuide: Added dqaHelperText, Added dqaHelperChecked, Modified list"
SMOKE_TEST,subcommodity_dqa_changestream,2024-12-12 00:39:31 UTC,59901,VEGETABLES COOKING PACKAGED,"{'variationAttributes': [{'variationType': 'Varietal', 'variationName': 'Asparagus Spears', 'dqaHelperChecked': False, 'secondaryVariationType': 'Package Size', 'secondaryVariationName': '1lb', 'secondaryDqaHelperChecked': False, 'displayFlag': False}]}",PROD_SB,subcommodity_dqa_671a80248d26a628ef13f8c4_1733963971,replace,"spec: Modified smartSamples, Modified guidelines, Modified basicSpecifications, Modified packaging, Modified quality, Modified unitOfMeasure | tolerance: Modified usdaArrivalTolerance | defectScoringGuide: Added dqaHelperText, Added dqaHelperChecked, Modified list"
SMOKE_TEST,subcommodity_dqa_changestream,2024-12-12 00:39:31 UTC,59901,VEGETABLES COOKING PACKAGED,"{'variationAttributes': [{'variationType': 'Varietal', 'variationName': 'Beets', 'dqaHelperChecked': False, 'secondaryVariationType': 'Package Size', 'secondaryVariationName': 'Clamshell 8.8oz', 'secondaryDqaHelperChecked': False, 'displayFlag': False}]}",PROD_SB,subcommodity_dqa_671a80248d26a628ef13f8c5_1733963971,replace,"spec: Modified smartSamples, Modified guidelines, Modified packaging, Modified unitOfMeasure | tolerance: Modified usdaArrivalTolerance | defectScoringGuide: Added dqaHelperText, Added dqaHelperChecked, Modified list"
SMOKE_TEST,subcommodity_dqa_changestream,2024-12-12 00:39:31 UTC,59901,VEGETABLES COOKING PACKAGED,"{'variationAttributes': [{'variationType': 'Varietal', 'variationName': 'Broccoli Slaw', 'dqaHelperChecked': False, 'secondaryVariationType': 'Package Size', 'secondaryVariationName': '12oz', 'secondaryDqaHelperChecked': False, 'displayFlag': False}]}",PROD_SB,subcommodity_dqa_671a80248d26a628ef13f8c6_1733963971,replace,"spec: Modified smartSamples, Modified guidelines, Modified packaging, Modified quality, Modified unitOfMeasure | tolerance: Modified usdaArrivalTolerance | defectScoringGuide: Added dqaHelperText, Added dqaHelperChecked, Modified list"
SMOKE_TEST,subcommodity_dqa_changestream,2024-12-12 00:39:31 UTC,59901,VEGETABLES COOKING PACKAGED,"{'variationAttributes': [{'variationType': 'Varietal', 'variationName': 'Brussel Sprouts', 'dqaHelperChecked': False, 'secondaryVariationType': 'Package Size', 'secondaryVariationName': '12oz', 'secondaryDqaHelperChecked': False, 'displayFlag': False}]}",PROD_SB,subcommodity_dqa_671a80248d26a628ef13f8c7_1733963971,replace,"spec: Modified smartSamples, Modified guidelines, Modified packaging, Modified quality, Modified unitOfMeasure | tolerance: Modified usdaArrivalTolerance | defectScoringGuide: Added dqaHelperText, Added dqaHelperChecked, Modified list"
SMOKE_TEST,subcommodity_dqa_changestream,2024-12-12 00:39:31 UTC,59901,VEGETABLES COOKING PACKAGED,"{'variationAttributes': [{'variationType': 'Varietal', 'variationName': 'Green Beans', 'dqaHelperChecked': False, 'secondaryVariationType': 'Package Size', 'secondaryVariationName': '12oz', 'secondaryDqaHelperChecked': False, 'displayFlag': False}]}",PROD_SB,subcommodity_dqa_671a80248d26a628ef13f8c8_1733963971,replace,"spec: Modified smartSamples, Modified guidelines, Modified basicSpecifications, Modified packaging, Modified quality, Modified unitOfMeasure | tolerance: Modified usdaArrivalTolerance | defectScoringGuide: Added dqaHelperText, Added dqaHelperChecked, Modified list"
SMOKE_TEST,subcommodity_dqa_changestream,2024-12-12 00:39:31 UTC,59901,VEGETABLES COOKING PACKAGED,"{'variationAttributes': [{'variationType': 'Varietal', 'variationName': 'Brussel Sprouts', 'dqaHelperChecked': False, 'secondaryVariationType': 'Package Size', 'secondaryVariationName': '24oz', 'secondaryDqaHelperChecked': False, 'displayFlag': False}]}",PROD_SB,subcommodity_dqa_671a80248d26a628ef13f8c9_1733963971,replace,"spec: Modified smartSamples, Modified guidelines, Modified packaging, Modified quality, Modified unitOfMeasure | tolerance: Modified usdaArrivalTolerance | defectScoringGuide: Added dqaHelperText, Added dqaHelperChecked, Modified list"
SMOKE_TEST,subcommodity_dqa_changestream,2024-12-12 00:39:31 UTC,59901,VEGETABLES COOKING PACKAGED,"{'variationAttributes': [{'variationType': 'Varietal', 'variationName': 'Brussel Sprouts', 'dqaHelperChecked': False, 'secondaryVariationType': 'Package Size', 'secondaryVariationName': '9oz', 'secondaryDqaHelperChecked': False, 'displayFlag': False}]}",PROD_SB,subcommodity_dqa_671a80248d26a628ef13f8ca_1733963971,replace,"spec: Modified smartSamples, Modified guidelines, Modified packaging, Modified quality, Modified unitOfMeasure | tolerance: Modified usdaArrivalTolerance | defectScoringGuide: Added dqaHelperText, Added dqaHelperChecked, Modified list"
SMOKE_TEST,subcommodity_dqa_changestream,2024-12-12 00:39:31 UTC,59901,VEGETABLES COOKING PACKAGED,"{'variationAttributes': [{'variationType': 'Varietal', 'variationName': 'Cactus', 'dqaHelperChecked': False, 'secondaryVariationType': 'Package Size', 'secondaryVariationName': 'Cactus Whole Leaf 1lb', 'secondaryDqaHelperChecked': False, 'displayFlag': False}]}",PROD_SB,subcommodity_dqa_671a80248d26a628ef13f8cb_1733963971,replace,"spec: Modified smartSamples, Modified guidelines, Modified packaging, Modified unitOfMeasure | tolerance: Modified usdaArrivalTolerance | defectScoringGuide: Added dqaHelperText, Added dqaHelperChecked, Modified list"
SMOKE_TEST,subcommodity_dqa_changestream,2024-12-12 00:39:31 UTC,59901,VEGETABLES COOKING PACKAGED,"{'variationAttributes': [{'variationType': 'Varietal', 'variationName': 'Cactus', 'dqaHelperChecked': False, 'secondaryVariationType': 'Package Size', 'secondaryVariationName': 'Cactus Leaf Diced 1.5lb', 'secondaryDqaHelperChecked': False, 'displayFlag': False}]}",PROD_SB,subcommodity_dqa_671a80248d26a628ef13f8cc_1733963971,replace,"spec: Modified smartSamples, Modified guidelines, Modified packaging, Modified unitOfMeasure | tolerance: Modified usdaArrivalTolerance | defectScoringGuide: Added dqaHelperText, Added dqaHelperChecked, Modified list"
SMOKE_TEST,subcommodity_dqa_changestream,2024-12-12 00:39:31 UTC,59901,VEGETABLES COOKING PACKAGED,"{'variationAttributes': [{'variationType': 'Varietal', 'variationName': 'Cauliflower', 'dqaHelperChecked': False, 'secondaryVariationType': 'Package Size', 'secondaryVariationName': 'Cauliflower Pearls 16oz', 'secondaryDqaHelperChecked': False, 'displayFlag': False}]}",PROD_SB,subcommodity_dqa_671a80248d26a628ef13f8cd_1733963971,replace,"spec: Modified smartSamples, Modified guidelines, Modified basicSpecifications, Modified packaging, Modified quality, Modified unitOfMeasure | tolerance: Modified usdaArrivalTolerance | defectScoringGuide: Added dqaHelperText, Added dqaHelperChecked, Modified list"
SMOKE_TEST,subcommodity_dqa_changestream,2024-12-12 00:39:31 UTC,59901,VEGETABLES COOKING PACKAGED,"{'variationAttributes': [{'variationType': 'Varietal', 'variationName': 'Green Beans', 'dqaHelperChecked': False, 'secondaryVariationType': 'Package Size', 'secondaryVariationName': '32oz', 'secondaryDqaHelperChecked': False, 'displayFlag': False}]}",PROD_SB,subcommodity_dqa_671a80248d26a628ef13f8ce_1733963971,replace,"spec: Modified smartSamples, Modified guidelines, Modified basicSpecifications, Modified packaging, Modified quality, Modified unitOfMeasure | tolerance: Modified usdaArrivalTolerance | defectScoringGuide: Added dqaHelperText, Added dqaHelperChecked, Modified list"
SMOKE_TEST,subcommodity_dqa_changestream,2024-12-12 00:39:31 UTC,59901,VEGETABLES COOKING PACKAGED,"{'variationAttributes': [{'variationType': 'Varietal', 'variationName': 'Vegetable Medley', 'dqaHelperChecked': False, 'secondaryVariationType': 'Package Size', 'secondaryVariationName': '32oz', 'secondaryDqaHelperChecked': False, 'displayFlag': False}]}",PROD_SB,subcommodity_dqa_671a80248d26a628ef13f8cf_1733963971,replace,"spec: Modified smartSamples, Modified guidelines, Modified basicSpecifications, Modified packaging, Modified quality, Modified unitOfMeasure | tolerance: Modified usdaArrivalTolerance | defectScoringGuide: Added dqaHelperText, Added dqaHelperChecked, Modified list"
SMOKE_TEST,subcommodity_dqa_changestream,2024-12-12 00:39:31 UTC,59901,VEGETABLES COOKING PACKAGED,"{'variationAttributes': [{'variationType': 'Varietal', 'variationName': 'Green Beans', 'dqaHelperChecked': False, 'secondaryVariationType': 'Package Size', 'secondaryVariationName': 'French 16oz', 'secondaryDqaHelperChecked': False, 'displayFlag': False}]}",PROD_SB,subcommodity_dqa_671a80248d26a628ef13f8d0_1733963971,replace,"spec: Modified smartSamples, Modified guidelines, Modified packaging, Modified quality, Modified unitOfMeasure | tolerance: Modified usdaArrivalTolerance | defectScoringGuide: Added dqaHelperText, Added dqaHelperChecked, Modified list"
SMOKE_TEST,subcommodity_dqa_changestream,2024-12-12 00:39:31 UTC,59901,VEGETABLES COOKING PACKAGED,"{'variationAttributes': [{'variationType': 'Varietal', 'variationName': 'Peas', 'dqaHelperChecked': False, 'secondaryVariationType': 'Package Size', 'secondaryVariationName': 'English Microwaveable Bag 8oz', 'secondaryDqaHelperChecked': False, 'displayFlag': False}]}",PROD_SB,subcommodity_dqa_671a80248d26a628ef13f8d1_1733963971,replace,"spec: Modified smartSamples, Modified guidelines, Modified basicSpecifications, Modified packaging, Modified quality, Modified unitOfMeasure | tolerance: Modified usdaArrivalTolerance | defectScoringGuide: Added dqaHelperText, Added dqaHelperChecked, Modified list"
SMOKE_TEST,subcommodity_dqa_changestream,2024-12-12 00:39:31 UTC,59901,VEGETABLES COOKING PACKAGED,"{'variationAttributes': [{'variationType': 'Varietal', 'variationName': 'Peas', 'dqaHelperChecked': False, 'secondaryVariationType': 'Package Size', 'secondaryVariationName': 'Snow Peas 8oz', 'secondaryDqaHelperChecked': False, 'displayFlag': False}]}",PROD_SB,subcommodity_dqa_671a80248d26a628ef13f8d2_1733963971,replace,"spec: Modified smartSamples, Modified guidelines, Modified basicSpecifications, Modified packaging, Modified quality, Modified unitOfMeasure | tolerance: Modified usdaArrivalTolerance | defectScoringGuide: Added dqaHelperText, Added dqaHelperChecked, Modified list"
SMOKE_TEST,subcommodity_dqa_changestream,2024-12-12 00:39:31 UTC,59901,VEGETABLES COOKING PACKAGED,"{'variationAttributes': [{'variationType': 'Varietal', 'variationName': 'Peas', 'dqaHelperChecked': False, 'secondaryVariationType': 'Package Size', 'secondaryVariationName': 'Snow Peas 6oz', 'secondaryDqaHelperChecked': False, 'displayFlag': False}]}",PROD_SB,subcommodity_dqa_671a80248d26a628ef13f8d3_1733963971,replace,"spec: Modified smartSamples, Modified guidelines, Modified basicSpecifications, Modified packaging, Modified quality, Modified unitOfMeasure | tolerance: Modified usdaArrivalTolerance | defectScoringGuide: Added dqaHelperText, Added dqaHelperChecked, Modified list"
SMOKE_TEST,subcommodity_dqa_changestream,2024-12-12 00:39:31 UTC,59901,VEGETABLES COOKING PACKAGED,"{'variationAttributes': [{'variationType': 'Varietal', 'variationName': 'Stir Fry', 'dqaHelperChecked': False, 'secondaryVariationType': 'Package Size', 'secondaryVariationName': 'Stir Fry Teriyaki 9.5oz', 'secondaryDqaHelperChecked': False, 'displayFlag': False}]}",PROD_SB,subcommodity_dqa_671a80248d26a628ef13f8d4_1733963971,replace,"spec: Modified smartSamples, Modified guidelines, Modified packaging, Modified unitOfMeasure | tolerance: Modified usdaArrivalTolerance | defectScoringGuide: Added dqaHelperText, Added dqaHelperChecked, Modified list"
SMOKE_TEST,subcommodity_dqa_changestream,2024-12-12 00:39:31 UTC,59901,VEGETABLES COOKING PACKAGED,"{'variationAttributes': [{'variationType': 'Varietal', 'variationName': 'Stir Fry', 'dqaHelperChecked': False, 'secondaryVariationType': 'Package Size', 'secondaryVariationName': 'Teriyaki Stir Fry Kit Family Size 17oz', 'secondaryDqaHelperChecked': False, 'displayFlag': False}]}",PROD_SB,subcommodity_dqa_671a80248d26a628ef13f8d5_1733963971,replace,"spec: Modified smartSamples, Modified guidelines, Modified packaging, Modified unitOfMeasure | tolerance: Modified usdaArrivalTolerance | defectScoringGuide: Added dqaHelperText, Added dqaHelperChecked, Modified list"
SMOKE_TEST,subcommodity_dqa_changestream,2024-12-12 00:39:31 UTC,59901,VEGETABLES COOKING PACKAGED,"{'variationAttributes': [{'variationType': 'Varietal', 'variationName': 'Stir Fry', 'dqaHelperChecked': False, 'secondaryVariationType': 'Package Size', 'secondaryVariationName': 'Stir Fry Ginger Garlic 11oz', 'secondaryDqaHelperChecked': False, 'displayFlag': False}]}",PROD_SB,subcommodity_dqa_671a80248d26a628ef13f8d6_1733963971,replace,"spec: Modified smartSamples, Modified guidelines, Modified packaging, Modified unitOfMeasure | tolerance: Modified usdaArrivalTolerance | defectScoringGuide: Added dqaHelperText, Added dqaHelperChecked, Modified list"
SMOKE_TEST,subcommodity_dqa_changestream,2024-12-12 00:39:31 UTC,59901,VEGETABLES COOKING PACKAGED,"{'variationAttributes': [{'variationType': 'Varietal', 'variationName': 'Stir Fry', 'dqaHelperChecked': False, 'secondaryVariationType': 'Package Size', 'secondaryVariationName': 'Stir Fry Ginger Garlic Kit Family Size 19oz', 'secondaryDqaHelperChecked': False, 'displayFlag': False}]}",PROD_SB,subcommodity_dqa_671a80248d26a628ef13f8d7_1733963971,replace,"spec: Modified smartSamples, Modified guidelines, Modified packaging, Modified unitOfMeasure | tolerance: Modified usdaArrivalTolerance | defectScoringGuide: Added dqaHelperText, Added dqaHelperChecked, Modified list"
SMOKE_TEST,subcommodity_dqa_changestream,2024-12-12 00:39:32 UTC,59901,VEGETABLES COOKING PACKAGED,"{'variationAttributes': [{'variationType': 'Varietal', 'variationName': 'Stir Fry', 'dqaHelperChecked': False, 'secondaryVariationType': 'Package Size', 'secondaryVariationName': 'Pad Thai Stir Fry Kit Family Size 19oz', 'secondaryDqaHelperChecked': False, 'displayFlag': False}]}",PROD_SB,subcommodity_dqa_671a80248d26a628ef13f8d8_1733963972,replace,"spec: Modified smartSamples, Modified guidelines, Modified packaging, Modified unitOfMeasure | tolerance: Modified usdaArrivalTolerance | defectScoringGuide: Added dqaHelperText, Added dqaHelperChecked, Modified list"
SMOKE_TEST,subcommodity_dqa_changestream,2024-12-12 00:39:32 UTC,59901,VEGETABLES COOKING PACKAGED,"{'variationAttributes': [{'variationType': 'Varietal', 'variationName': 'Stir Fry', 'dqaHelperChecked': False, 'secondaryVariationType': 'Package Size', 'secondaryVariationName': 'Teriyaki Noodles Kit 23oz', 'secondaryDqaHelperChecked': False, 'displayFlag': False}]}",PROD_SB,subcommodity_dqa_671a80248d26a628ef13f8d9_1733963972,replace,"spec: Modified smartSamples, Modified guidelines, Modified packaging, Modified unitOfMeasure | tolerance: Modified usdaArrivalTolerance | defectScoringGuide: Added dqaHelperText, Added dqaHelperChecked, Modified list"
SMOKE_TEST,subcommodity_dqa_changestream,2024-12-12 00:39:32 UTC,59901,VEGETABLES COOKING PACKAGED,"{'variationAttributes': [{'variationType': 'Varietal', 'variationName': 'Sugar Snap Peas', 'dqaHelperChecked': False, 'secondaryVariationType': 'Package Size', 'secondaryVariationName': 'Green Giant 8oz', 'secondaryDqaHelperChecked': False, 'displayFlag': False}]}",PROD_SB,subcommodity_dqa_671a80248d26a628ef13f8da_1733963972,replace,"spec: Modified smartSamples, Modified guidelines, Modified packaging, Modified unitOfMeasure | tolerance: Modified usdaArrivalTolerance | defectScoringGuide: Added dqaHelperText, Added dqaHelperChecked, Modified list"
SMOKE_TEST,subcommodity_dqa_changestream,2024-12-12 00:39:32 UTC,59901,VEGETABLES COOKING PACKAGED,"{'variationAttributes': [{'variationType': 'Varietal', 'variationName': 'Sugar Snap Peas', 'dqaHelperChecked': False, 'secondaryVariationType': 'Package Size', 'secondaryVariationName': 'Kroger 8oz', 'secondaryDqaHelperChecked': False, 'displayFlag': False}]}",PROD_SB,subcommodity_dqa_671a80248d26a628ef13f8db_1733963972,replace,"spec: Modified smartSamples, Modified guidelines, Modified packaging, Modified quality, Modified unitOfMeasure | tolerance: Modified usdaArrivalTolerance | defectScoringGuide: Added dqaHelperText, Added dqaHelperChecked, Modified list"
SMOKE_TEST,subcommodity_dqa_changestream,2024-12-12 00:39:32 UTC,59901,VEGETABLES COOKING PACKAGED,"{'variationAttributes': [{'variationType': 'Varietal', 'variationName': 'Sugar Snap Peas', 'dqaHelperChecked': False, 'secondaryVariationType': 'Package Size', 'secondaryVariationName': 'Kroger 16oz', 'secondaryDqaHelperChecked': False, 'displayFlag': False}]}",PROD_SB,subcommodity_dqa_671a80248d26a628ef13f8dc_1733963972,replace,"spec: Modified smartSamples, Modified guidelines, Modified packaging, Modified quality, Modified unitOfMeasure | tolerance: Modified usdaArrivalTolerance | defectScoringGuide: Added dqaHelperText, Added dqaHelperChecked, Modified list"
SMOKE_TEST,subcommodity_dqa_changestream,2024-12-12 00:39:32 UTC,59901,VEGETABLES COOKING PACKAGED,"{'variationAttributes': [{'variationType': 'Varietal', 'variationName': 'Microwaveable Beans and Carrots', 'dqaHelperChecked': False, 'secondaryVariationType': 'Package Size', 'secondaryVariationName': 'Packaged', 'secondaryDqaHelperChecked': False, 'displayFlag': False}]}",PROD_SB,subcommodity_dqa_675a2b3c64f14368bcea2664_1733963972,replace,"spec: Modified smartSamples, Modified guidelines, Modified packaging, Modified quality, Modified unitOfMeasure | tolerance: Modified usdaArrivalTolerance | defectScoringGuide: Added dqaHelperText, Added dqaHelperChecked"
SMOKE_TEST,subcommodity_dqa_changestream,2024-12-12 00:39:32 UTC,59901,VEGETABLES COOKING PACKAGED,"{'variationAttributes': [{'variationType': 'Varietal', 'variationName': 'Microwaveable Green Beans', 'dqaHelperChecked': False, 'secondaryVariationType': 'Package Size', 'secondaryVariationName': 'Packaged', 'secondaryDqaHelperChecked': False, 'displayFlag': False}]}",PROD_SB,subcommodity_dqa_675a2b3c64f14368bcea2665_1733963972,replace,"spec: Modified smartSamples, Modified guidelines, Modified packaging, Modified quality, Modified unitOfMeasure | tolerance: Modified usdaArrivalTolerance | defectScoringGuide: Added dqaHelperText, Added dqaHelperChecked"
SMOKE_TEST,subcommodity_dqa_changestream,2024-12-12 00:39:32 UTC,59901,VEGETABLES COOKING PACKAGED,"{'variationAttributes': [{'variationType': 'Varietal', 'variationName': 'Private Selection Microwaveable Green Beans', 'dqaHelperChecked': False, 'secondaryVariationType': 'Package Size', 'secondaryVariationName': 'Packaged', 'secondaryDqaHelperChecked': False, 'displayFlag': False}]}",PROD_SB,subcommodity_dqa_675a2b3c64f14368bcea2666_1733963972,replace,"spec: Modified smartSamples, Modified guidelines, Modified packaging, Modified quality, Modified unitOfMeasure | tolerance: Modified usdaArrivalTolerance | defectScoringGuide: Added dqaHelperText, Added dqaHelperChecked"
SMOKE_TEST,subcommodity_dqa_changestream,2024-12-12 00:41:07 UTC,61709,FIELD TOMATOES BEEFSTEAK,,PROD_SB,subcommodity_dqa_671a80248d26a628ef13f811_1733964067,replace,No significant changes
